OrderLineID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountAmount,TaxAmount,LineTotal
ORD2683-02,ORD2683,2,MMI014,1,649.0,0.0,64.9,713.9
ORD2683-03,ORD2683,3,MMI049,2,35.0,0.0,7.0,77.0
ORD2684-01,ORD2684,1,MMI014,1,649.0,0.0,64.9,713.9
ORD2684-02,ORD2684,2,MMI006,1,949.0,10.47,93.85,1032.38
ORD2684-03,ORD2684,3,MMI051,6,22.0,19.55,11.24,123.69
ORD2685-01,ORD2685,1,MMI024,1,1499.0,24.2,147.48,1622.28
ORD2685-02,ORD2685,2,MMI040,1,599.0,0.0,59.9,658.9
ORD2685-03,ORD2685,3,MMI005,1,499.0,0.0,49.9,548.9
ORD2685-04,ORD2685,4,MMI045,2,49.0,0.0,9.8,107.8
ORD2686-01,ORD2686,1,MMI049,6,35.0,0.0,21.0,231.0
ORD2686-02,ORD2686,2,MMI026,1,2799.0,0.0,279.9,3078.9
ORD2686-03,ORD2686,3,MMI040,1,599.0,0.0,59.9,658.9
ORD2686-04,ORD2686,4,MMI022,1,1199.0,0.0,119.9,1318.9
ORD2687-01,ORD2687,1,MMI017,2,999.0,6.51,199.15,2190.64
ORD2687-02,ORD2687,2,MMI039,1,999.0,11.49,98.75,1086.26
ORD2688-01,ORD2688,1,MMI031,1,799.0,0.0,79.9,878.9
ORD2688-02,ORD2688,2,MMI052,3,29.0,0.0,8.7,95.7
ORD2689-01,ORD2689,1,MMI020,1,1169.0,0.0,116.9,1285.9
ORD2689-02,ORD2689,2,MMI037,1,749.0,0.0,74.9,823.9
ORD2689-03,ORD2689,3,MMI044,2,59.0,0.0,11.8,129.8
ORD2690-01,ORD2690,1,MMI018,1,1199.0,0.0,119.9,1318.9
ORD2690-02,ORD2690,2,MMI054,1,1299.0,0.0,129.9,1428.9
ORD2690-03,ORD2690,3,MMI024,1,1499.0,0.0,149.9,1648.9
ORD2690-04,ORD2690,4,MMI007,1,2399.0,0.0,239.9,2638.9
ORD2690-05,ORD2690,5,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2691-01,ORD2691,1,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2691-02,ORD2691,2,MMI049,1,35.0,0.0,3.5,38.5
ORD2691-03,ORD2691,3,MMI052,6,29.0,0.0,17.4,191.4
ORD2691-04,ORD2691,4,MMI030,1,169.0,0.0,16.9,185.9
ORD2691-05,ORD2691,5,MMI025,1,1399.0,0.0,139.9,1538.9
ORD2692-01,ORD2692,1,MMI032,1,429.0,0.0,42.9,471.9
ORD2692-02,ORD2692,2,MMI018,2,1199.0,0.0,239.8,2637.8
ORD2692-03,ORD2692,3,MMI009,1,799.0,0.0,79.9,878.9
ORD2692-04,ORD2692,4,MMI012,2,1299.0,0.0,259.8,2857.8
ORD2693-01,ORD2693,1,MMI015,1,799.0,0.0,79.9,878.9
ORD2693-02,ORD2693,2,MMI045,1,49.0,0.0,4.9,53.9
ORD2693-03,ORD2693,3,MMI043,1,39.0,11.7,2.73,30.03
ORD2694-01,ORD2694,1,MMI037,1,749.0,0.0,74.9,823.9
ORD2694-02,ORD2694,2,MMI022,1,1199.0,0.0,119.9,1318.9
ORD2694-03,ORD2694,3,MMI027,2,799.0,0.0,159.8,1757.8
ORD2695-01,ORD2695,1,MMI024,2,1499.0,16.87,298.11,3279.24
ORD2695-02,ORD2695,2,MMI057,1,3299.0,0.0,329.9,3628.9
ORD2695-03,ORD2695,3,MMI022,1,1199.0,0.0,119.9,1318.9
ORD2695-04,ORD2695,4,MMI053,2,129.0,0.0,25.8,283.8
ORD2695-05,ORD2695,5,MMI006,2,949.0,0.0,189.8,2087.8
ORD2696-01,ORD2696,1,MMI016,1,649.0,0.0,64.9,713.9
ORD2696-02,ORD2696,2,MMI055,2,1599.0,0.0,319.8,3517.8
ORD2696-03,ORD2696,3,MMI047,4,119.0,0.0,47.6,523.6
ORD2697-01,ORD2697,1,MMI052,5,29.0,0.0,14.5,159.5
ORD2697-02,ORD2697,2,MMI014,1,649.0,0.0,64.9,713.9
ORD2698-01,ORD2698,1,MMI041,1,449.0,12.38,43.66,480.28
ORD2698-02,ORD2698,2,MMI001,2,1299.0,0.0,259.8,2857.8
ORD2698-03,ORD2698,3,MMI046,3,169.0,0.0,50.7,557.7
ORD2699-01,ORD2699,1,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2699-02,ORD2699,2,MMI019,2,1399.0,0.0,279.8,3077.8
ORD2699-03,ORD2699,3,MMI034,1,1699.0,0.0,169.9,1868.9
ORD2700-01,ORD2700,1,MMI031,1,799.0,0.0,79.9,878.9
ORD2700-02,ORD2700,2,MMI033,1,299.0,0.0,29.9,328.9
ORD2700-03,ORD2700,3,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2701-01,ORD2701,1,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2701-02,ORD2701,2,MMI024,1,1499.0,0.0,149.9,1648.9
ORD2701-03,ORD2701,3,MMI012,1,1299.0,0.0,129.9,1428.9
ORD2702-01,ORD2702,1,MMI020,1,1169.0,0.0,116.9,1285.9
ORD2702-02,ORD2702,2,MMI018,2,1199.0,0.0,239.8,2637.8
ORD2702-03,ORD2702,3,MMI001,1,1299.0,18.17,128.08,1408.91
ORD2702-04,ORD2702,4,MMI050,2,499.0,0.0,99.8,1097.8
ORD2703-01,ORD2703,1,MMI015,1,799.0,0.0,79.9,878.9
ORD2703-02,ORD2703,2,MMI004,1,1599.0,54.67,154.43,1698.76
ORD2703-03,ORD2703,3,MMI020,1,1169.0,0.0,116.9,1285.9
ORD2704-01,ORD2704,1,MMI013,1,3999.0,0.0,399.9,4398.9
ORD2704-02,ORD2704,2,MMI026,1,2799.0,21.92,277.71,3054.79
ORD2705-01,ORD2705,1,MMI035,1,449.0,0.0,44.9,493.9
ORD2705-02,ORD2705,2,MMI003,2,2799.0,0.0,559.8,6157.8
ORD2706-01,ORD2706,1,MMI032,1,429.0,0.0,42.9,471.9
ORD2706-02,ORD2706,2,MMI010,1,749.0,12.04,73.7,810.66
ORD2706-03,ORD2706,3,MMI004,1,1599.0,5.67,159.33,1752.66
ORD2706-04,ORD2706,4,MMI056,1,1699.0,0.0,169.9,1868.9
ORD2707-01,ORD2707,1,MMI056,1,1699.0,0.0,169.9,1868.9
ORD2707-02,ORD2707,2,MMI017,1,999.0,0.0,99.9,1098.9
ORD2708-01,ORD2708,1,MMI024,1,1499.0,0.0,149.9,1648.9
ORD2708-02,ORD2708,2,MMI019,2,1399.0,0.0,279.8,3077.8
ORD2708-03,ORD2708,3,MMI003,1,2799.0,0.0,279.9,3078.9
ORD2709-01,ORD2709,1,MMI006,2,949.0,8.03,189.0,2078.97
ORD2709-02,ORD2709,2,MMI058,1,6999.0,11.16,698.78,7686.62
ORD2710-01,ORD2710,1,MMI050,5,499.0,0.0,249.5,2744.5
ORD2710-02,ORD2710,2,MMI030,1,169.0,50.7,11.83,130.13
ORD2710-03,ORD2710,3,MMI009,1,799.0,6.71,79.23,871.52
ORD2711-01,ORD2711,1,MMI032,1,429.0,34.29,39.47,434.18
ORD2711-02,ORD2711,2,MMI046,3,169.0,0.0,50.7,557.7
ORD2712-01,ORD2712,1,MMI024,1,1499.0,0.0,149.9,1648.9
ORD2712-02,ORD2712,2,MMI043,4,39.0,0.0,15.6,171.6
ORD2713-01,ORD2713,1,MMI004,1,1599.0,0.0,159.9,1758.9
ORD2713-02,ORD2713,2,MMI034,1,1699.0,0.0,169.9,1868.9
ORD2713-03,ORD2713,3,MMI044,4,59.0,0.0,23.6,259.6
ORD2714-01,ORD2714,1,MMI048,4,89.0,0.0,35.6,391.6
ORD2714-02,ORD2714,2,MMI025,1,1399.0,25.0,137.4,1511.4
ORD2715-01,ORD2715,1,MMI039,2,999.0,0.0,199.8,2197.8
ORD2715-02,ORD2715,2,MMI028,1,1399.0,0.0,139.9,1538.9
ORD2715-03,ORD2715,3,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2715-04,ORD2715,4,MMI046,6,169.0,0.0,101.4,1115.4
ORD2715-05,ORD2715,5,MMI003,1,2799.0,0.0,279.9,3078.9
ORD2716-01,ORD2716,1,MMI014,1,649.0,0.0,64.9,713.9
ORD2716-02,ORD2716,2,MMI005,1,499.0,0.0,49.9,548.9
ORD2716-03,ORD2716,3,MMI054,1,1299.0,14.46,128.45,1412.99
ORD2717-01,ORD2717,1,MMI019,1,1399.0,0.0,139.9,1538.9
ORD2717-02,ORD2717,2,MMI007,1,2399.0,0.0,239.9,2638.9
ORD2717-03,ORD2717,3,MMI039,1,999.0,15.94,98.31,1081.37
ORD2717-04,ORD2717,4,MMI014,1,649.0,0.0,64.9,713.9
ORD2718-01,ORD2718,1,MMI025,1,1399.0,0.0,139.9,1538.9
ORD2718-02,ORD2718,2,MMI006,2,949.0,0.0,189.8,2087.8
ORD2718-03,ORD2718,3,MMI039,1,999.0,0.0,99.9,1098.9
ORD2719-01,ORD2719,1,MMI039,1,999.0,0.0,99.9,1098.9
ORD2719-02,ORD2719,2,MMI049,2,35.0,0.0,7.0,77.0
ORD2719-03,ORD2719,3,MMI004,2,1599.0,0.0,319.8,3517.8
ORD2719-04,ORD2719,4,MMI002,2,1199.0,13.89,238.41,2622.52
ORD2720-01,ORD2720,1,MMI029,1,399.0,0.0,39.9,438.9
ORD2720-02,ORD2720,2,MMI003,1,2799.0,0.0,279.9,3078.9
ORD2720-03,ORD2720,3,MMI039,1,999.0,0.0,99.9,1098.9
ORD2720-04,ORD2720,4,MMI040,1,599.0,0.0,59.9,658.9
ORD2720-05,ORD2720,5,MMI049,3,35.0,31.5,7.35,80.85
ORD2721-01,ORD2721,1,MMI009,2,799.0,0.0,159.8,1757.8
ORD2721-02,ORD2721,2,MMI013,1,3999.0,0.0,399.9,4398.9
ORD2722-01,ORD2722,1,MMI056,1,1699.0,59.94,163.91,1802.97
ORD2722-02,ORD2722,2,MMI009,1,799.0,27.01,77.2,849.19
ORD2722-03,ORD2722,3,MMI014,1,649.0,0.0,64.9,713.9
ORD2723-01,ORD2723,1,MMI009,1,799.0,0.0,79.9,878.9
ORD2723-02,ORD2723,2,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2723-03,ORD2723,3,MMI016,1,649.0,0.0,64.9,713.9
ORD2724-01,ORD2724,1,MMI026,1,2799.0,0.0,279.9,3078.9
ORD2724-02,ORD2724,2,MMI008,1,1199.0,0.0,119.9,1318.9
ORD2725-01,ORD2725,1,MMI050,3,499.0,72.48,142.45,1566.97
ORD2725-02,ORD2725,2,MMI041,1,449.0,0.0,44.9,493.9
ORD2725-03,ORD2725,3,MMI014,1,649.0,29.06,61.99,681.93
ORD2725-04,ORD2725,4,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2726-01,ORD2726,1,MMI031,1,799.0,0.0,79.9,878.9
ORD2726-02,ORD2726,2,MMI051,3,22.0,0.0,6.6,72.6
ORD2726-03,ORD2726,3,MMI045,4,49.0,0.0,19.6,215.6
ORD2727-01,ORD2727,1,MMI032,1,429.0,0.0,42.9,471.9
ORD2727-02,ORD2727,2,MMI039,1,999.0,0.0,99.9,1098.9
ORD2727-03,ORD2727,3,MMI023,1,2999.0,8.62,299.04,3289.42
ORD2728-01,ORD2728,1,MMI040,1,599.0,127.93,47.11,518.18
ORD2728-02,ORD2728,2,MMI043,1,39.0,0.0,3.9,42.9
ORD2728-03,ORD2728,3,MMI046,6,169.0,0.0,101.4,1115.4
ORD2728-04,ORD2728,4,MMI057,2,3299.0,0.0,659.8,7257.8
ORD2729-01,ORD2729,1,MMI017,1,999.0,7.47,99.15,1090.68
ORD2729-02,ORD2729,2,MMI053,5,129.0,0.0,64.5,709.5
ORD2729-03,ORD2729,3,MMI016,1,649.0,0.0,64.9,713.9
ORD2730-01,ORD2730,1,MMI001,1,1299.0,15.15,128.38,1412.23
ORD2730-02,ORD2730,2,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2730-03,ORD2730,3,MMI036,2,279.0,0.0,55.8,613.8
ORD2731-01,ORD2731,1,MMI004,1,1599.0,19.43,157.96,1737.53
ORD2731-02,ORD2731,2,MMI026,1,2799.0,7.32,279.17,3070.85
ORD2731-03,ORD2731,3,MMI011,2,1399.0,23.78,277.42,3051.64
ORD2731-04,ORD2731,4,MMI052,6,29.0,0.0,17.4,191.4
ORD2731-05,ORD2731,5,MMI053,6,129.0,0.0,77.4,851.4
ORD2732-01,ORD2732,1,MMI008,1,1199.0,0.0,119.9,1318.9
ORD2732-02,ORD2732,2,MMI030,1,169.0,10.22,15.88,174.66
ORD2733-01,ORD2733,1,MMI050,3,499.0,0.0,149.7,1646.7
ORD2733-02,ORD2733,2,MMI015,1,799.0,10.31,78.87,867.56
ORD2733-03,ORD2733,3,MMI003,1,2799.0,0.0,279.9,3078.9
ORD2733-04,ORD2733,4,MMI056,3,1699.0,0.0,509.7,5606.7
ORD2733-05,ORD2733,5,MMI013,1,3999.0,0.0,399.9,4398.9
ORD2734-01,ORD2734,1,MMI005,1,499.0,0.0,49.9,548.9
ORD2734-02,ORD2734,2,MMI051,2,22.0,0.0,4.4,48.4
ORD2734-03,ORD2734,3,MMI037,1,749.0,21.66,72.73,800.07
ORD2734-04,ORD2734,4,MMI001,2,1299.0,0.0,259.8,2857.8
ORD2735-01,ORD2735,1,MMI046,5,169.0,0.0,84.5,929.5
ORD2735-02,ORD2735,2,MMI036,1,279.0,23.82,25.52,280.7
ORD2735-03,ORD2735,3,MMI011,1,1399.0,25.59,137.34,1510.75
ORD2735-04,ORD2735,4,MMI054,1,1299.0,0.0,129.9,1428.9
ORD2735-05,ORD2735,5,MMI028,1,1399.0,0.0,139.9,1538.9
ORD2736-01,ORD2736,1,MMI001,2,1299.0,0.0,259.8,2857.8
ORD2736-02,ORD2736,2,MMI059,2,999.0,0.0,199.8,2197.8
ORD2736-03,ORD2736,3,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2736-04,ORD2736,4,MMI010,1,749.0,47.16,70.18,772.02
ORD2737-01,ORD2737,1,MMI021,1,399.0,7.08,39.19,431.11
ORD2737-02,ORD2737,2,MMI044,1,59.0,0.0,5.9,64.9
ORD2737-03,ORD2737,3,MMI004,2,1599.0,0.0,319.8,3517.8
ORD2738-01,ORD2738,1,MMI033,1,299.0,0.0,29.9,328.9
ORD2738-02,ORD2738,2,MMI028,1,1399.0,21.22,137.78,1515.56
ORD2738-03,ORD2738,3,MMI024,2,1499.0,20.25,297.78,3275.53
ORD2739-01,ORD2739,1,MMI015,3,799.0,28.76,236.82,2605.06
ORD2739-02,ORD2739,2,MMI049,1,35.0,0.0,3.5,38.5
ORD2739-03,ORD2739,3,MMI044,5,59.0,0.0,29.5,324.5
ORD2739-04,ORD2739,4,MMI042,1,1199.0,0.0,119.9,1318.9
ORD2739-05,ORD2739,5,MMI050,4,499.0,10.66,198.53,2183.87
ORD2740-01,ORD2740,1,MMI020,1,1169.0,0.0,116.9,1285.9
ORD2740-02,ORD2740,2,MMI037,1,749.0,0.0,74.9,823.9
ORD2740-03,ORD2740,3,MMI054,1,1299.0,0.0,129.9,1428.9
ORD2740-04,ORD2740,4,MMI018,1,1199.0,14.71,118.43,1302.72
ORD2741-01,ORD2741,1,MMI004,1,1599.0,0.0,159.9,1758.9
ORD2741-02,ORD2741,2,MMI056,1,1699.0,0.0,169.9,1868.9
ORD2741-03,ORD2741,3,MMI034,1,1699.0,0.0,169.9,1868.9
ORD2741-04,ORD2741,4,MMI016,2,649.0,0.0,129.8,1427.8
ORD2742-01,ORD2742,1,MMI052,3,29.0,0.0,8.7,95.7
ORD2742-02,ORD2742,2,MMI043,2,39.0,0.0,7.8,85.8
ORD2743-01,ORD2743,1,MMI046,4,169.0,0.0,67.6,743.6
ORD2743-02,ORD2743,2,MMI041,1,449.0,0.0,44.9,493.9
ORD2744-01,ORD2744,1,MMI027,2,799.0,0.0,159.8,1757.8
ORD2744-02,ORD2744,2,MMI045,1,49.0,0.0,4.9,53.9
ORD2744-03,ORD2744,3,MMI019,1,1399.0,0.0,139.9,1538.9
ORD2744-04,ORD2744,4,MMI005,1,499.0,0.0,49.9,548.9
ORD2745-01,ORD2745,1,MMI043,1,39.0,0.0,3.9,42.9
ORD2745-02,ORD2745,2,MMI022,2,1199.0,0.0,239.8,2637.8
ORD2745-03,ORD2745,3,MMI046,5,169.0,0.0,84.5,929.5
ORD2745-04,ORD2745,4,MMI029,1,399.0,66.03,33.3,366.27
ORD2745-05,ORD2745,5,MMI011,1,1399.0,13.39,138.56,1524.17
ORD2746-01,ORD2746,1,MMI005,1,499.0,39.92,45.91,504.99
ORD2746-02,ORD2746,2,MMI045,6,49.0,0.0,29.4,323.4
ORD2746-03,ORD2746,3,MMI028,1,1399.0,0.0,139.9,1538.9
ORD2746-04,ORD2746,4,MMI020,1,1169.0,0.0,116.9,1285.9
ORD2747-01,ORD2747,1,MMI021,1,399.0,10.3,38.87,427.57
ORD2747-02,ORD2747,2,MMI046,2,169.0,0.0,33.8,371.8
ORD2747-03,ORD2747,3,MMI031,2,799.0,0.0,159.8,1757.8
ORD2747-04,ORD2747,4,MMI056,2,1699.0,0.0,339.8,3737.8
ORD2748-01,ORD2748,1,MMI035,1,449.0,0.0,44.9,493.9
ORD2748-02,ORD2748,2,MMI001,2,1299.0,0.0,259.8,2857.8
ORD2748-03,ORD2748,3,MMI006,1,949.0,0.0,94.9,1043.9
ORD2749-01,ORD2749,1,MMI001,2,1299.0,0.0,259.8,2857.8
ORD2749-02,ORD2749,2,MMI029,1,399.0,0.0,39.9,438.9
ORD2750-01,ORD2750,1,MMI048,2,89.0,0.0,17.8,195.8
ORD2750-02,ORD2750,2,MMI023,1,2999.0,0.0,299.9,3298.9
ORD2750-03,ORD2750,3,MMI003,1,2799.0,16.93,278.21,3060.28
ORD2751-01,ORD2751,1,MMI010,2,749.0,0.0,149.8,1647.8
ORD2751-02,ORD2751,2,MMI014,2,649.0,22.47,127.55,1403.08
ORD2751-03,ORD2751,3,MMI040,1,599.0,0.0,59.9,658.9
ORD2751-04,ORD2751,4,MMI008,1,1199.0,0.0,119.9,1318.9
ORD2751-05,ORD2751,5,MMI028,1,1399.0,0.0,139.9,1538.9
ORD2752-01,ORD2752,1,MMI012,1,1299.0,105.42,119.36,1312.94
ORD2752-02,ORD2752,2,MMI040,2,599.0,0.0,119.8,1317.8
ORD2752-03,ORD2752,3,MMI035,1,449.0,0.0,44.9,493.9
ORD2753-01,ORD2753,1,MMI039,1,999.0,17.97,98.1,1079.13
ORD2753-02,ORD2753,2,MMI038,2,1799.0,0.0,359.8,3957.8
ORD2753-03,ORD2753,3,MMI031,1,799.0,0.0,79.9,878.9
ORD2753-04,ORD2753,4,MMI046,1,169.0,0.0,16.9,185.9
ORD2753-05,ORD2753,5,MMI005,1,499.0,0.0,49.9,548.9
ORD2754-01,ORD2754,1,MMI021,1,399.0,0.0,39.9,438.9
ORD2754-02,ORD2754,2,MMI028,1,1399.0,24.85,137.42,1511.57
ORD2755-01,ORD2755,1,MMI045,3,49.0,0.0,14.7,161.7
ORD2755-02,ORD2755,2,MMI001,1,1299.0,0.0,129.9,1428.9
ORD2755-03,ORD2755,3,MMI033,1,299.0,0.0,29.9,328.9
ORD2755-04,ORD2755,4,MMI055,2,1599.0,0.0,319.8,3517.8
ORD2755-05,ORD2755,5,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2756-01,ORD2756,1,MMI058,2,6999.0,0.0,1399.8,15397.8
ORD2756-02,ORD2756,2,MMI038,1,1799.0,0.0,179.9,1978.9
ORD2756-03,ORD2756,3,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2757-01,ORD2757,1,MMI027,1,799.0,0.0,79.9,878.9
ORD2757-02,ORD2757,2,MMI035,2,449.0,0.0,89.8,987.8
ORD2757-03,ORD2757,3,MMI011,1,1399.0,18.03,138.1,1519.07
ORD2757-04,ORD2757,4,MMI005,3,499.0,0.0,149.7,1646.7
ORD2758-01,ORD2758,1,MMI056,1,1699.0,17.37,168.16,1849.79
ORD2758-02,ORD2758,2,MMI042,1,1199.0,0.0,119.9,1318.9
ORD2758-03,ORD2758,3,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2758-04,ORD2758,4,MMI041,2,449.0,0.0,89.8,987.8
ORD2758-05,ORD2758,5,MMI012,1,1299.0,0.0,129.9,1428.9
ORD2759-01,ORD2759,1,MMI042,1,1199.0,0.0,119.9,1318.9
ORD2759-02,ORD2759,2,MMI021,2,399.0,0.0,79.8,877.8
ORD2760-01,ORD2760,1,MMI010,1,749.0,0.0,74.9,823.9
ORD2760-02,ORD2760,2,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2760-03,ORD2760,3,MMI019,1,1399.0,0.0,139.9,1538.9
ORD2760-04,ORD2760,4,MMI021,1,399.0,0.0,39.9,438.9
ORD2760-05,ORD2760,5,MMI022,1,1199.0,0.0,119.9,1318.9
ORD2761-01,ORD2761,1,MMI031,1,799.0,0.0,79.9,878.9
ORD2761-02,ORD2761,2,MMI002,1,1199.0,123.37,107.56,1183.19
ORD2761-03,ORD2761,3,MMI051,1,22.0,0.0,2.2,24.2
ORD2761-04,ORD2761,4,MMI055,1,1599.0,0.0,159.9,1758.9
ORD2761-05,ORD2761,5,MMI030,1,169.0,0.0,16.9,185.9
ORD2762-01,ORD2762,1,MMI042,1,1199.0,9.08,118.99,1308.91
ORD2762-02,ORD2762,2,MMI028,1,1399.0,0.0,139.9,1538.9
ORD2763-01,ORD2763,1,MMI023,2,2999.0,0.0,599.8,6597.8
ORD2763-02,ORD2763,2,MMI028,1,1399.0,18.9,138.01,1518.11
ORD2763-03,ORD2763,3,MMI011,2,1399.0,0.0,279.8,3077.8
ORD2763-04,ORD2763,4,MMI010,2,749.0,0.0,149.8,1647.8
ORD2763-05,ORD2763,5,MMI007,1,2399.0,0.0,239.9,2638.9
ORD2764-01,ORD2764,1,MMI003,2,2799.0,0.0,559.8,6157.8
ORD2764-02,ORD2764,2,MMI045,5,49.0,0.0,24.5,269.5
ORD2764-03,ORD2764,3,MMI025,1,1399.0,0.0,139.9,1538.9
ORD2765-01,ORD2765,1,MMI040,2,599.0,0.0,119.8,1317.8
ORD2765-02,ORD2765,2,MMI051,6,22.0,0.0,13.2,145.2
ORD2765-03,ORD2765,3,MMI037,1,749.0,15.52,73.35,806.83
ORD2765-04,ORD2765,4,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2766-01,ORD2766,1,MMI040,1,599.0,0.0,59.9,658.9
ORD2766-02,ORD2766,2,MMI045,2,49.0,6.69,9.13,100.44
ORD2766-03,ORD2766,3,MMI058,2,6999.0,14.29,1398.37,15382.08
ORD2766-04,ORD2766,4,MMI029,1,399.0,0.0,39.9,438.9
ORD2767-01,ORD2767,1,MMI025,1,1399.0,26.25,137.28,1510.03
ORD2767-02,ORD2767,2,MMI052,3,29.0,0.0,8.7,95.7
ORD2767-03,ORD2767,3,MMI016,2,649.0,0.0,129.8,1427.8
ORD2767-04,ORD2767,4,MMI051,1,22.0,0.0,2.2,24.2
ORD2767-05,ORD2767,5,MMI048,3,89.0,0.0,26.7,293.7
ORD2768-01,ORD2768,1,MMI014,1,649.0,8.45,64.05,704.6
ORD2768-02,ORD2768,2,MMI050,2,499.0,0.0,99.8,1097.8
ORD2768-03,ORD2768,3,MMI025,1,1399.0,0.0,139.9,1538.9
ORD2769-01,ORD2769,1,MMI037,2,749.0,0.0,149.8,1647.8
ORD2769-02,ORD2769,2,MMI020,1,1169.0,17.09,115.19,1267.1
ORD2769-03,ORD2769,3,MMI031,2,799.0,65.03,153.3,1686.27
ORD2769-04,ORD2769,4,MMI039,1,999.0,0.0,99.9,1098.9
ORD2770-01,ORD2770,1,MMI030,1,169.0,0.0,16.9,185.9
ORD2770-02,ORD2770,2,MMI010,1,749.0,0.0,74.9,823.9
ORD2770-03,ORD2770,3,MMI029,1,399.0,0.0,39.9,438.9
ORD2770-04,ORD2770,4,MMI025,1,1399.0,0.0,139.9,1538.9
ORD2771-01,ORD2771,1,MMI001,1,1299.0,0.0,129.9,1428.9
ORD2771-02,ORD2771,2,MMI042,1,1199.0,20.87,117.81,1295.94
ORD2772-01,ORD2772,1,MMI056,1,1699.0,0.0,169.9,1868.9
ORD2772-02,ORD2772,2,MMI004,2,1599.0,19.5,317.85,3496.35
ORD2772-03,ORD2772,3,MMI039,1,999.0,23.78,97.52,1072.74
ORD2772-04,ORD2772,4,MMI002,1,1199.0,0.0,119.9,1318.9
ORD2772-05,ORD2772,5,MMI026,1,2799.0,0.0,279.9,3078.9
ORD2773-01,ORD2773,1,MMI045,3,49.0,0.0,14.7,161.7
ORD2773-02,ORD2773,2,MMI057,1,3299.0,12.37,328.66,3615.29
ORD2773-03,ORD2773,3,MMI052,2,29.0,17.4,4.06,44.66
ORD2773-04,ORD2773,4,MMI009,1,799.0,36.59,76.24,838.65
ORD2774-01,ORD2774,1,MMI056,2,1699.0,0.0,339.8,3737.8
ORD2774-02,ORD2774,2,MMI027,1,799.0,0.0,79.9,878.9
ORD2774-03,ORD2774,3,MMI044,1,59.0,0.0,5.9,64.9
ORD2774-04,ORD2774,4,MMI054,1,1299.0,0.0,129.9,1428.9
ORD2774-05,ORD2774,5,MMI031,2,799.0,0.0,159.8,1757.8
ORD2775-01,ORD2775,1,MMI055,1,1599.0,24.1,157.49,1732.39
ORD2775-02,ORD2775,2,MMI012,2,1299.0,0.0,259.8,2857.8
ORD2776-01,ORD2776,1,MMI005,1,499.0,14.89,48.41,532.52
ORD2776-02,ORD2776,2,MMI003,1,2799.0,0.0,279.9,3078.9
ORD2776-03,ORD2776,3,MMI025,1,1399.0,0.0,139.9,1538.9
ORD2776-04,ORD2776,4,MMI039,1,999.0,0.0,99.9,1098.9
ORD2777-01,ORD2777,1,MMI057,2,3299.0,60.63,653.74,7191.11
ORD2777-02,ORD2777,2,MMI043,6,39.0,11.3,22.27,244.97
ORD2777-03,ORD2777,3,MMI040,1,599.0,0.0,59.9,658.9
ORD2777-04,ORD2777,4,MMI059,2,999.0,0.0,199.8,2197.8
ORD2777-05,ORD2777,5,MMI015,2,799.0,0.0,159.8,1757.8
ORD2778-01,ORD2778,1,MMI015,1,799.0,0.0,79.9,878.9
ORD2778-02,ORD2778,2,MMI026,2,2799.0,22.98,557.5,6132.52
ORD2779-01,ORD2779,1,MMI033,1,299.0,24.39,27.46,302.07
ORD2779-02,ORD2779,2,MMI002,1,1199.0,15.34,118.37,1302.03
ORD2780-01,ORD2780,1,MMI035,1,449.0,18.51,43.05,473.54
ORD2780-02,ORD2780,2,MMI027,1,799.0,0.0,79.9,878.9
ORD2780-03,ORD2780,3,MMI002,1,1199.0,7.62,119.14,1310.52
ORD2781-01,ORD2781,1,MMI050,2,499.0,0.0,99.8,1097.8
ORD2781-02,ORD2781,2,MMI030,1,169.0,0.0,16.9,185.9
ORD2781-03,ORD2781,3,MMI014,1,649.0,0.0,64.9,713.9
ORD2782-01,ORD2782,1,MMI033,1,299.0,0.0,29.9,328.9
ORD2782-02,ORD2782,2,MMI044,5,59.0,0.0,29.5,324.5
ORD2782-03,ORD2782,3,MMI005,1,499.0,0.0,49.9,548.9
ORD2782-04,ORD2782,4,MMI009,1,799.0,0.0,79.9,878.9
ORD2782-05,ORD2782,5,MMI031,2,799.0,0.0,159.8,1757.8
ORD2783-01,ORD2783,1,MMI014,1,649.0,0.0,64.9,713.9
ORD2783-02,ORD2783,2,MMI015,1,799.0,0.0,79.9,878.9
ORD2784-01,ORD2784,1,MMI037,1,749.0,0.0,74.9,823.9
ORD2784-02,ORD2784,2,MMI035,1,449.0,0.0,44.9,493.9
ORD2784-03,ORD2784,3,MMI019,1,1399.0,0.0,139.9,1538.9
